seed,round,station,method,episode,epsilon,reward
23,2,campus,federated_q,5,0.7200000000000001,-34.20135394942643
23,2,campus,local_q,5,0.7200000000000001,-34.662835152452914
23,2,campus,pooled_q,5,0.7200000000000001,-34.690455451636595
23,2,campus,federated_q,6,0.7200000000000001,-29.474244278029296
23,2,campus,local_q,6,0.7200000000000001,-25.498405131909472
23,2,campus,pooled_q,6,0.7200000000000001,-30.57738364601894
23,2,campus,federated_q,7,0.7200000000000001,-43.698251042243655
23,2,campus,local_q,7,0.7200000000000001,-46.80396352079981
23,2,campus,pooled_q,7,0.7200000000000001,-47.1810557715987
23,2,commuter,federated_q,4,0.7200000000000001,-85.02842992100406
23,2,commuter,local_q,4,0.7200000000000001,-81.41342992100405
23,2,commuter,pooled_q,4,0.7200000000000001,-91.80842992100403
23,2,commuter,federated_q,5,0.7200000000000001,-110.52744000424302
23,2,commuter,local_q,5,0.7200000000000001,-108.31424337641974
23,2,commuter,pooled_q,5,0.7200000000000001,-110.04674337641974
23,2,commuter,federated_q,6,0.7200000000000001,-100.40265329172367
23,2,commuter,local_q,6,0.7200000000000001,-98.4291378380633
23,2,commuter,pooled_q,6,0.7200000000000001,-100.40265329172365
23,2,commuter,federated_q,7,0.7200000000000001,-99.7220072325259
23,2,commuter,local_q,7,0.7200000000000001,-97.87953632990983
23,2,commuter,pooled_q,7,0.7200000000000001,-96.23502637117038
23,2,mixed_use,federated_q,4,0.7200000000000001,-108.35028566400439
23,2,mixed_use,local_q,4,0.7200000000000001,-110.15094411807507
23,2,mixed_use,pooled_q,4,0.7200000000000001,-105.02945753161298
23,2,mixed_use,federated_q,5,0.7200000000000001,-98.02066668336573
23,2,mixed_use,local_q,5,0.7200000000000001,-100.09965050077663
23,2,mixed_use,pooled_q,5,0.7200000000000001,-97.84024284423131
23,2,mixed_use,federated_q,6,0.7200000000000001,-103.1355739709268
23,2,mixed_use,local_q,6,0.7200000000000001,-103.38904055169976
23,2,mixed_use,pooled_q,6,0.7200000000000001,-103.91961507853425
23,2,mixed_use,federated_q,7,0.7200000000000001,-92.54994406321973
23,2,mixed_use,local_q,7,0.7200000000000001,-93.77592362911994
23,2,mixed_use,pooled_q,7,0.7200000000000001,-94.08562904023519
23,3,campus,federated_q,8,0.6480000000000001,-9.326025611999007
23,3,campus,local_q,8,0.6480000000000001,-6.427821683579286
23,3,campus,pooled_q,8,0.6480000000000001,-7.159294638985172
23,3,campus,federated_q,9,0.6480000000000001,-26.028229369450525
23,3,campus,local_q,9,0.6480000000000001,-26.811175398569368
23,3,campus,pooled_q,9,0.6480000000000001,-25.06904953227804
23,3,campus,federated_q,10,0.6480000000000001,-20.0199606518218
23,3,campus,local_q,10,0.6480000000000001,-19.71937224924157
23,3,campus,pooled_q,10,0.6480000000000001,-19.550794034983067
23,3,campus,federated_q,11,0.6480000000000001,-13.941258251282212
23,3,campus,local_q,11,0.6480000000000001,-23.225866219103384
23,3,campus,pooled_q,11,0.6480000000000001,-13.488359230236167
23,3,commuter,federated_q,8,0.6480000000000001,-93.62724939885348
23,3,commuter,local_q,8,0.6480000000000001,-95.28474939885346
23,3,commuter,pooled_q,8,0.6480000000000001,-91.82874193886326
23,3,commuter,federated_q,9,0.6480000000000001,-94.38920723042116
23,3,commuter,local_q,9,0.6480000000000001,-92.69072665686963
23,3,commuter,pooled_q,9,0.6480000000000001,-92.65670723042118
23,3,commuter,federated_q,10,0.6480000000000001,-96.73044092786553
23,3,commuter,local_q,10,0.6480000000000001,-89.61772753412225
23,3,commuter,pooled_q,10,0.6480000000000001,-89.61772753412224
23,3,commuter,federated_q,11,0.6480000000000001,-106.79831851103168
23,3,commuter,local_q,11,0.6480000000000001,-103.32919213658363
23,3,commuter,pooled_q,11,0.6480000000000001,-105.08081851103168
23,3,mixed_use,federated_q,8,0.6480000000000001,-98.03154189634321
23,3,mixed_use,local_q,8,0.6480000000000001,-99.4532909491992
23,3,mixed_use,pooled_q,8,0.6480000000000001,-97.6250048569061
23,3,mixed_use,federated_q,9,0.6480000000000001,-105.04505184820962
23,3,mixed_use,local_q,9,0.6480000000000001,-104.48001551665298
23,3,mixed_use,pooled_q,9,0.6480000000000001,-97.67419584217265
23,3,mixed_use,federated_q,10,0.6480000000000001,-107.61799924358372
23,3,mixed_use,local_q,10,0.6480000000000001,-105.15520528645224
23,3,mixed_use,pooled_q,10,0.6480000000000001,-101.54389480457455
23,3,mixed_use,federated_q,11,0.6480000000000001,-91.74773266613482
23,3,mixed_use,local_q,11,0.6480000000000001,-98.41733903225116
23,3,mixed_use,pooled_q,11,0.6480000000000001,-92.88194412450186
23,4,campus,federated_q,12,0.5832,-36.046927764505945
23,4,campus,local_q,12,0.5832,-36.71643905711504
23,4,campus,pooled_q,12,0.5832,-34.450997050981115
23,4,campus,federated_q,13,0.5832,-17.85972601722603
23,4,campus,local_q,13,0.5832,-17.91733181754778
23,4,campus,pooled_q,13,0.5832,-19.332380513390778
23,4,campus,federated_q,14,0.5832,-33.64838679049092
23,4,campus,local_q,14,0.5832,-34.59572117361037
23,4,campus,pooled_q,14,0.5832,-32.823121278472584
23,4,campus,federated_q,15,0.5832,-32.8703718011239
23,4,campus,local_q,15,0.5832,-33.70458081657557
23,4,campus,pooled_q,15,0.5832,-34.89211823743109
23,4,commuter,federated_q,12,0.5832,-113.87247792065789
23,4,commuter,local_q,12,0.5832,-117.57747792065788
23,4,commuter,pooled_q,12,0.5832,-122.84997792065789
23,4,commuter,federated_q,13,0.5832,-99.56561644241032
23,4,commuter,local_q,13,0.5832,-101.60777005662399
23,4,commuter,pooled_q,13,0.5832,-99.875270056624
23,4,commuter,federated_q,14,0.5832,-80.44714188411155
23,4,commuter,local_q,14,0.5832,-80.53300067173339
23,4,commuter,pooled_q,14,0.5832,-82.55740097602023
23,4,commuter,federated_q,15,0.5832,-101.41477441174942
23,4,commuter,local_q,15,0.5832,-101.30977441174943
23,4,commuter,pooled_q,15,0.5832,-111.04800173503139
23,4,mixed_use,federated_q,12,0.5832,-102.4564467354828
23,4,mixed_use,local_q,12,0.5832,-101.91887412928781
23,4,mixed_use,pooled_q,12,0.5832,-96.48324876970337
23,4,mixed_use,federated_q,13,0.5832,-108.2980580967674
23,4,mixed_use,local_q,13,0.5832,-106.43981477624797
23,4,mixed_use,pooled_q,13,0.5832,-108.46121233863735
23,4,mixed_use,federated_q,14,0.5832,-88.21296196349788
23,4,mixed_use,local_q,14,0.5832,-89.03571413402629
23,4,mixed_use,pooled_q,14,0.5832,-88.12867108682471
23,4,mixed_use,federated_q,15,0.5832,-109.32585819728763
23,4,mixed_use,local_q,15,0.5832,-110.93423799239447
23,4,mixed_use,pooled_q,15,0.5832,-101.2173436741929
23,5,campus,federated_q,16,0.52488,-36.5086024165237
23,5,campus,local_q,16,0.52488,-37.35043265047751
23,5,campus,pooled_q,16,0.52488,-32.9187091012905
23,5,campus,federated_q,17,0.52488,-29.04172914775301
23,5,campus,local_q,17,0.52488,-27.901502942355187
23,5,campus,pooled_q,17,0.52488,-22.364430953069025
23,5,campus,federated_q,18,0.52488,-22.11884535601295
23,5,campus,local_q,18,0.52488,-25.536264064587126
23,5,campus,pooled_q,18,0.52488,-19.54400975620752
23,5,campus,federated_q,19,0.52488,-20.56644570491843
23,5,campus,local_q,19,0.52488,-20.68897472440967
23,5,campus,pooled_q,19,0.52488,-16.349991241135296
23,5,commuter,federated_q,16,0.52488,-94.05616276560933
23,5,commuter,local_q,16,0.52488,-102.82366276560934
23,5,commuter,pooled_q,16,0.52488,-99.20757881998524
23,5,commuter,federated_q,17,0.52488,-88.59879886705897
23,5,commuter,local_q,17,0.52488,-90.52396757107509
23,5,commuter,pooled_q,17,0.52488,-86.86629886705899
23,5,commuter,federated_q,18,0.52488,-106.53894224988309
23,5,commuter,local_q,18,0.52488,-104.65644224988307
23,5,commuter,pooled_q,18,0.52488,-104.91144224988307
23,5,commuter,federated_q,19,0.52488,-95.01918846739086
23,5,commuter,local_q,19,0.52488,-89.71668846739085
23,5,commuter,pooled_q,19,0.52488,-89.61168846739085
23,5,mixed_use,federated_q,16,0.52488,-80.62488647087245
23,5,mixed_use,local_q,16,0.52488,-79.59013991451612
23,5,mixed_use,pooled_q,16,0.52488,-76.18288346276219
23,5,mixed_use,federated_q,17,0.52488,-100.27712587473798
23,5,mixed_use,local_q,17,0.52488,-105.852646402708
23,5,mixed_use,pooled_q,17,0.52488,-101.7060631145377
23,5,mixed_use,federated_q,18,0.52488,-92.61876667000026
23,5,mixed_use,local_q,18,0.52488,-94.83970739124058
23,5,mixed_use,pooled_q,18,0.52488,-96.47523815685513
23,5,mixed_use,federated_q,19,0.52488,-111.30732847104439
23,5,mixed_use,local_q,19,0.52488,-109.42482847104436
23,5,mixed_use,pooled_q,19,0.52488,-107.56507415867715
23,6,campus,federated_q,20,0.4723920000000001,-34.70088678289773
23,6,campus,local_q,20,0.4723920000000001,-36.457708846551256
23,6,campus,pooled_q,20,0.4723920000000001,-34.503804157743865
23,6,campus,federated_q,21,0.4723920000000001,-22.506558580156245
23,6,campus,local_q,21,0.4723920000000001,-21.913047227643105
23,6,campus,pooled_q,21,0.4723920000000001,-19.868740663303317
23,6,campus,federated_q,22,0.4723920000000001,-16.34376494663912
23,6,campus,local_q,22,0.4723920000000001,-15.728480785601327
23,6,campus,pooled_q,22,0.4723920000000001,-16.67652703276264
23,6,campus,federated_q,23,0.4723920000000001,-34.52552438599736
23,6,campus,local_q,23,0.4723920000000001,-31.696913150182596
23,6,campus,pooled_q,23,0.4723920000000001,-30.860023344068473
23,6,commuter,federated_q,20,0.4723920000000001,-89.11629779284827
23,6,commuter,local_q,20,0.4723920000000001,-89.06090225012277
23,6,commuter,pooled_q,20,0.4723920000000001,-85.60629779284827
23,6,commuter,federated_q,21,0.4723920000000001,-100.84547894123126
23,6,commuter,local_q,21,0.4723920000000001,-95.42512142875172
23,6,commuter,pooled_q,21,0.4723920000000001,-93.69262142875172
23,6,commuter,federated_q,22,0.4723920000000001,-104.35228146153011
23,6,commuter,local_q,22,0.4723920000000001,-100.6772814615301
23,6,commuter,pooled_q,22,0.4723920000000001,-102.7960388100809
23,6,commuter,federated_q,23,0.4723920000000001,-82.31147195661472
23,6,commuter,local_q,23,0.4723920000000001,-93.39879733475814
23,6,commuter,pooled_q,23,0.4723920000000001,-86.37137949743966
23,6,mixed_use,federated_q,20,0.4723920000000001,-98.80829568926629
23,6,mixed_use,local_q,20,0.4723920000000001,-95.92004656966435
23,6,mixed_use,pooled_q,20,0.4723920000000001,-96.20136925559032
23,6,mixed_use,federated_q,21,0.4723920000000001,-106.004415566233
23,6,mixed_use,local_q,21,0.4723920000000001,-95.52552311890635
23,6,mixed_use,pooled_q,21,0.4723920000000001,-97.32833957052522
23,6,mixed_use,federated_q,22,0.4723920000000001,-89.16224299672471
23,6,mixed_use,local_q,22,0.4723920000000001,-92.25679181221555
23,6,mixed_use,pooled_q,22,0.4723920000000001,-92.4471980627647
23,6,mixed_use,federated_q,23,0.4723920000000001,-100.77618062382005
23,6,mixed_use,local_q,23,0.4723920000000001,-101.30590612648086
23,6,mixed_use,pooled_q,23,0.4723920000000001,-109.49389681053776
23,7,campus,federated_q,24,0.42515280000000005,-22.89080404359981
23,7,campus,local_q,24,0.42515280000000005,-37.09680125560629
23,7,campus,pooled_q,24,0.42515280000000005,-24.432602937288944
23,7,campus,federated_q,25,0.42515280000000005,-34.14655014303696
23,7,campus,local_q,25,0.42515280000000005,-26.20415013719819
23,7,campus,pooled_q,25,0.42515280000000005,-46.26480856253453
23,7,campus,federated_q,26,0.42515280000000005,-28.160860367644773
23,7,campus,local_q,26,0.42515280000000005,-26.529357978312333
23,7,campus,pooled_q,26,0.42515280000000005,-29.396639027540395
23,7,campus,federated_q,27,0.42515280000000005,-46.24442210865189
23,7,campus,local_q,27,0.42515280000000005,-37.74708410853372
23,7,campus,pooled_q,27,0.42515280000000005,-28.308100273225904
23,7,commuter,federated_q,24,0.42515280000000005,-104.10595195167723
23,7,commuter,local_q,24,0.42515280000000005,-92.08345195167723
23,7,commuter,pooled_q,24,0.42515280000000005,-89.3723772690648
23,7,commuter,federated_q,25,0.42515280000000005,-99.05110847470294
23,7,commuter,local_q,25,0.42515280000000005,-104.59360847470293
23,7,commuter,pooled_q,25,0.42515280000000005,-99.57610847470296
23,7,commuter,federated_q,26,0.42515280000000005,-86.89709792503197
23,7,commuter,local_q,26,0.42515280000000005,-88.91955302466666
23,7,commuter,pooled_q,26,0.42515280000000005,-92.51459792503195
23,7,commuter,federated_q,27,0.42515280000000005,-91.33567866023327
23,7,commuter,local_q,27,0.42515280000000005,-78.62844190887508
23,7,commuter,pooled_q,27,0.42515280000000005,-89.44542908288818
23,7,mixed_use,federated_q,24,0.42515280000000005,-100.533361054458
23,7,mixed_use,local_q,24,0.42515280000000005,-109.6380254052582
23,7,mixed_use,pooled_q,24,0.42515280000000005,-107.11442308781521
23,7,mixed_use,federated_q,25,0.42515280000000005,-84.51894922817829
23,7,mixed_use,local_q,25,0.42515280000000005,-90.30851134348866
23,7,mixed_use,pooled_q,25,0.42515280000000005,-104.58748830099144
23,7,mixed_use,federated_q,26,0.42515280000000005,-88.20411533364695
23,7,mixed_use,local_q,26,0.42515280000000005,-85.64972343323994
23,7,mixed_use,pooled_q,26,0.42515280000000005,-84.38667949700377
23,7,mixed_use,federated_q,27,0.42515280000000005,-97.9222831351776
23,7,mixed_use,local_q,27,0.42515280000000005,-113.08108195149133
23,7,mixed_use,pooled_q,27,0.42515280000000005,-103.30242169291809
23,8,campus,federated_q,28,0.38263752000000006,-8.437950300525113
23,8,campus,local_q,28,0.38263752000000006,-12.873515437672022
23,8,campus,pooled_q,28,0.38263752000000006,-35.92055210011653
23,8,campus,federated_q,29,0.38263752000000006,-26.830984204735763
23,8,campus,local_q,29,0.38263752000000006,-25.080003767818763
23,8,campus,pooled_q,29,0.38263752000000006,-22.713030818133472
23,8,campus,federated_q,30,0.38263752000000006,-26.372533797272272
23,8,campus,local_q,30,0.38263752000000006,-26.711249989389103
23,8,campus,pooled_q,30,0.38263752000000006,-48.356243463560226
23,8,campus,federated_q,31,0.38263752000000006,-11.613540738899735
23,8,campus,local_q,31,0.38263752000000006,-20.423636471301524
23,8,campus,pooled_q,31,0.38263752000000006,-14.402201893278194
23,8,commuter,federated_q,28,0.38263752000000006,-109.98757689701812
23,8,commuter,local_q,28,0.38263752000000006,-107.38697289899073
23,8,commuter,pooled_q,28,0.38263752000000006,-104.68057561025479
23,8,commuter,federated_q,29,0.38263752000000006,-94.77533117778322
23,8,commuter,local_q,29,0.38263752000000006,-81.02033117778323
23,8,commuter,pooled_q,29,0.38263752000000006,-79.18283117778324
23,8,commuter,federated_q,30,0.38263752000000006,-106.23934119905608
23,8,commuter,local_q,30,0.38263752000000006,-99.09934119905607
23,8,commuter,pooled_q,30,0.38263752000000006,-106.57760409060631
23,8,commuter,federated_q,31,0.38263752000000006,-79.54123008990994
23,8,commuter,local_q,31,0.38263752000000006,-84.99082609924103
23,8,commuter,pooled_q,31,0.38263752000000006,-79.54123008990994
23,8,mixed_use,federated_q,28,0.38263752000000006,-98.60081211711996
23,8,mixed_use,local_q,28,0.38263752000000006,-111.12898467261667
23,8,mixed_use,pooled_q,28,0.38263752000000006,-114.46928785009149
23,8,mixed_use,federated_q,29,0.38263752000000006,-112.44690933941672
23,8,mixed_use,local_q,29,0.38263752000000006,-96.80444405376998
23,8,mixed_use,pooled_q,29,0.38263752000000006,-107.34137971166048
23,8,mixed_use,federated_q,30,0.38263752000000006,-111.85830641057338
23,8,mixed_use,local_q,30,0.38263752000000006,-102.53082453997621
23,8,mixed_use,pooled_q,30,0.38263752000000006,-99.97140818543943
23,8,mixed_use,federated_q,31,0.38263752000000006,-93.82896098272761
23,8,mixed_use,local_q,31,0.38263752000000006,-100.42350915142237
23,8,mixed_use,pooled_q,31,0.38263752000000006,-96.85161141581284
23,9,campus,federated_q,32,0.3443737680000001,-25.00598653049425
23,9,campus,local_q,32,0.3443737680000001,-16.564319364091922
23,9,campus,pooled_q,32,0.3443737680000001,-30.784484693011652
23,9,campus,federated_q,33,0.3443737680000001,-34.548831850004625
23,9,campus,local_q,33,0.3443737680000001,-32.10667747626635
23,9,campus,pooled_q,33,0.3443737680000001,-31.590917712075875
23,9,campus,federated_q,34,0.3443737680000001,-39.7912986224275
23,9,campus,local_q,34,0.3443737680000001,-37.98921613405596
23,9,campus,pooled_q,34,0.3443737680000001,-42.98729351269767
23,9,campus,federated_q,35,0.3443737680000001,-28.373454941970998
23,9,campus,local_q,35,0.3443737680000001,-25.331617662066314
23,9,campus,pooled_q,35,0.3443737680000001,-48.4338229509985
23,9,commuter,federated_q,32,0.3443737680000001,-94.38509396705359
23,9,commuter,local_q,32,0.3443737680000001,-111.72509396705357
23,9,commuter,pooled_q,32,0.3443737680000001,-105.33297635257888
23,9,commuter,federated_q,33,0.3443737680000001,-95.88699130873322
23,9,commuter,local_q,33,0.3443737680000001,-88.6419913087332
23,9,commuter,pooled_q,33,0.3443737680000001,-110.17681246700762
23,9,commuter,federated_q,34,0.3443737680000001,-89.87542467607894
23,9,commuter,local_q,34,0.3443737680000001,-101.53890047183599
23,9,commuter,pooled_q,34,0.3443737680000001,-97.10815607499262
23,9,commuter,federated_q,35,0.3443737680000001,-94.5688215449792
23,9,commuter,local_q,35,0.3443737680000001,-102.87397249349524
23,9,commuter,pooled_q,35,0.3443737680000001,-98.83035128429688
23,9,mixed_use,federated_q,32,0.3443737680000001,-106.44946795388519
23,9,mixed_use,local_q,32,0.3443737680000001,-125.00673245579826
23,9,mixed_use,pooled_q,32,0.3443737680000001,-107.18473676468521
23,9,mixed_use,federated_q,33,0.3443737680000001,-94.92893329900485
23,9,mixed_use,local_q,33,0.3443737680000001,-90.07284621431971
23,9,mixed_use,pooled_q,33,0.3443737680000001,-94.62524399877624
23,9,mixed_use,federated_q,34,0.3443737680000001,-109.43064509182732
23,9,mixed_use,local_q,34,0.3443737680000001,-90.57310862333703
23,9,mixed_use,pooled_q,34,0.3443737680000001,-120.15080394256012
23,9,mixed_use,federated_q,35,0.3443737680000001,-115.81936810274561
23,9,mixed_use,local_q,35,0.3443737680000001,-100.5197985053916
23,9,mixed_use,pooled_q,35,0.3443737680000001,-119.20042210912592
23,10,campus,federated_q,36,0.3099363912000001,-15.406172431190706
23,10,campus,local_q,36,0.3099363912000001,-36.57413883689839
23,10,campus,pooled_q,36,0.3099363912000001,-40.25226278165259
23,10,campus,federated_q,37,0.3099363912000001,-0.5231795343514435
23,10,campus,local_q,37,0.3099363912000001,-9.530499427220244
23,10,campus,pooled_q,37,0.3099363912000001,-2.287782191667049
23,10,campus,federated_q,38,0.3099363912000001,-22.45314940316511
23,10,campus,local_q,38,0.3099363912000001,-32.97996285366926
23,10,campus,pooled_q,38,0.3099363912000001,-25.339741798776874
23,10,campus,federated_q,39,0.3099363912000001,-4.182742446050856
23,10,campus,local_q,39,0.3099363912000001,-6.372187455664306
23,10,campus,pooled_q,39,0.3099363912000001,-5.299169756131884
23,10,commuter,federated_q,36,0.3099363912000001,-82.5104490750275
23,10,commuter,local_q,36,0.3099363912000001,-80.51735686450934
23,10,commuter,pooled_q,36,0.3099363912000001,-81.6354490750275
23,10,commuter,federated_q,37,0.3099363912000001,-102.89685131403192
23,10,commuter,local_q,37,0.3099363912000001,-107.77935131403191
23,10,commuter,pooled_q,37,0.3099363912000001,-86.73584441558239
23,10,commuter,federated_q,38,0.3099363912000001,-94.01182969329702
23,10,commuter,local_q,38,0.3099363912000001,-95.86432969329701
23,10,commuter,pooled_q,38,0.3099363912000001,-85.03432969329702
23,10,commuter,federated_q,39,0.3099363912000001,-78.14679719343822
23,10,commuter,local_q,39,0.3099363912000001,-85.16037924334748
23,10,commuter,pooled_q,39,0.3099363912000001,-81.64179719343822
23,10,mixed_use,federated_q,36,0.3099363912000001,-97.5083988580761
23,10,mixed_use,local_q,36,0.3099363912000001,-97.08143639377647
23,10,mixed_use,pooled_q,36,0.3099363912000001,-86.89898558039611
23,10,mixed_use,federated_q,37,0.3099363912000001,-113.81960939985608
23,10,mixed_use,local_q,37,0.3099363912000001,-106.33198903719952
23,10,mixed_use,pooled_q,37,0.3099363912000001,-98.47504655949858
23,10,mixed_use,federated_q,38,0.3099363912000001,-101.13164802137658
23,10,mixed_use,local_q,38,0.3099363912000001,-97.7531830188966
23,10,mixed_use,pooled_q,38,0.3099363912000001,-93.33668306186891
23,10,mixed_use,federated_q,39,0.3099363912000001,-100.58993625573649
23,10,mixed_use,local_q,39,0.3099363912000001,-115.69601098408661
23,10,mixed_use,pooled_q,39,0.3099363912000001,-99.59429940682466
23,11,campus,federated_q,40,0.2789427520800001,-21.619047339677884
23,11,campus,local_q,40,0.2789427520800001,-10.5668699360291
23,11,campus,pooled_q,40,0.2789427520800001,-8.504766306996734
23,11,campus,federated_q,41,0.2789427520800001,-28.164967822911585
23,11,campus,local_q,41,0.2789427520800001,-15.335797596125348
23,11,campus,pooled_q,41,0.2789427520800001,-12.000559612527734
23,11,campus,federated_q,42,0.2789427520800001,-43.35358730661753
23,11,campus,local_q,42,0.2789427520800001,-33.04087327850156
23,11,campus,pooled_q,42,0.2789427520800001,-36.98478483552663
23,11,campus,federated_q,43,0.2789427520800001,-13.773705004779943
23,11,campus,local_q,43,0.2789427520800001,-38.62761909561682
23,11,campus,pooled_q,43,0.2789427520800001,-23.68470803201032
23,11,commuter,federated_q,40,0.2789427520800001,-110.54203753883047
23,11,commuter,local_q,40,0.2789427520800001,-109.88518578993592
23,11,commuter,pooled_q,40,0.2789427520800001,-102.62888763622675
23,11,commuter,federated_q,41,0.2789427520800001,-83.53411246394342
23,11,commuter,local_q,41,0.2789427520800001,-81.46607030476207
23,11,commuter,pooled_q,41,0.2789427520800001,-80.01316774675192
23,11,commuter,federated_q,42,0.2789427520800001,-88.91192455104986
23,11,commuter,local_q,42,0.2789427520800001,-102.73732372141005
23,11,commuter,pooled_q,42,0.2789427520800001,-95.65732372141004
23,11,commuter,federated_q,43,0.2789427520800001,-82.21273206094503
23,11,commuter,local_q,43,0.2789427520800001,-75.17773206094503
23,11,commuter,pooled_q,43,0.2789427520800001,-87.21924424974222
23,11,mixed_use,federated_q,40,0.2789427520800001,-93.8391062392899
23,11,mixed_use,local_q,40,0.2789427520800001,-102.5693189899832
23,11,mixed_use,pooled_q,40,0.2789427520800001,-103.78800413171129
23,11,mixed_use,federated_q,41,0.2789427520800001,-96.57833062608022
23,11,mixed_use,local_q,41,0.2789427520800001,-121.58207214838677
23,11,mixed_use,pooled_q,41,0.2789427520800001,-104.63038049033493
23,11,mixed_use,federated_q,42,0.2789427520800001,-96.18019041738972
23,11,mixed_use,local_q,42,0.2789427520800001,-98.46904421902993
23,11,mixed_use,pooled_q,42,0.2789427520800001,-88.68954904067651
23,11,mixed_use,federated_q,43,0.2789427520800001,-118.63682999986811
23,11,mixed_use,local_q,43,0.2789427520800001,-97.1137193678047
23,11,mixed_use,pooled_q,43,0.2789427520800001,-88.51987807633508
23,12,campus,federated_q,44,0.25104847687200005,-14.156304391300768
23,12,campus,local_q,44,0.25104847687200005,-24.354603666381262
23,12,campus,pooled_q,44,0.25104847687200005,-14.688581933921531
23,12,campus,federated_q,45,0.25104847687200005,-34.83370657239311
23,12,campus,local_q,45,0.25104847687200005,-32.882976318278416
23,12,campus,pooled_q,45,0.25104847687200005,-33.13428872010443
23,12,campus,federated_q,46,0.25104847687200005,-12.680134770289477
23,12,campus,local_q,46,0.25104847687200005,-27.15448641344643
23,12,campus,pooled_q,46,0.25104847687200005,-12.322071412763659
23,12,campus,federated_q,47,0.25104847687200005,-6.9638783133622155
23,12,campus,local_q,47,0.25104847687200005,-11.85110704588735
23,12,campus,pooled_q,47,0.25104847687200005,-7.21446694313654
23,12,commuter,federated_q,44,0.25104847687200005,-90.62774305132649
23,12,commuter,local_q,44,0.25104847687200005,-97.34774305132647
23,12,commuter,pooled_q,44,0.25104847687200005,-101.75669464795118
23,12,commuter,federated_q,45,0.25104847687200005,-105.84126435051013
23,12,commuter,local_q,45,0.25104847687200005,-122.26928553408717
23,12,commuter,pooled_q,45,0.25104847687200005,-118.28376435051015
23,12,commuter,federated_q,46,0.25104847687200005,-97.30555687660902
23,12,commuter,local_q,46,0.25104847687200005,-106.58846194935585
23,12,commuter,pooled_q,46,0.25104847687200005,-93.84055687660901
23,12,commuter,federated_q,47,0.25104847687200005,-86.11079867547426
23,12,commuter,local_q,47,0.25104847687200005,-103.06077111140374
23,12,commuter,pooled_q,47,0.25104847687200005,-81.90657540009913
23,12,mixed_use,federated_q,44,0.25104847687200005,-98.88257889107227
23,12,mixed_use,local_q,44,0.25104847687200005,-114.95027751123959
23,12,mixed_use,pooled_q,44,0.25104847687200005,-89.02341767191062
23,12,mixed_use,federated_q,45,0.25104847687200005,-82.60371371595386
23,12,mixed_use,local_q,45,0.25104847687200005,-77.40197988437966
23,12,mixed_use,pooled_q,45,0.25104847687200005,-85.73412589133433
23,12,mixed_use,federated_q,46,0.25104847687200005,-80.62859576454389
23,12,mixed_use,local_q,46,0.25104847687200005,-85.15976869762005
23,12,mixed_use,pooled_q,46,0.25104847687200005,-100.44658778930787
23,12,mixed_use,federated_q,47,0.25104847687200005,-99.90500767876756
23,12,mixed_use,local_q,47,0.25104847687200005,-75.57356688297662
23,12,mixed_use,pooled_q,47,0.25104847687200005,-97.91352723326904
23,13,campus,federated_q,48,0.2259436291848001,-16.649603220777777
23,13,campus,local_q,48,0.2259436291848001,-34.69300861906811
23,13,campus,pooled_q,48,0.2259436291848001,-31.280836685018592
23,13,campus,federated_q,49,0.2259436291848001,-13.2059024674466
23,13,campus,local_q,49,0.2259436291848001,-10.550022612883588
23,13,campus,pooled_q,49,0.2259436291848001,-26.495563442004656
23,13,campus,federated_q,50,0.2259436291848001,-22.46576719181849
23,13,campus,local_q,50,0.2259436291848001,-10.74519380250402
23,13,campus,pooled_q,50,0.2259436291848001,-12.694336662861625
23,13,campus,federated_q,51,0.2259436291848001,-26.232736212804603
23,13,campus,local_q,51,0.2259436291848001,-22.336692815720422
23,13,campus,pooled_q,51,0.2259436291848001,-19.67675991667258
23,13,commuter,federated_q,48,0.2259436291848001,-92.29107212907978
23,13,commuter,local_q,48,0.2259436291848001,-89.85020077097111
23,13,commuter,pooled_q,48,0.2259436291848001,-86.70353297013878
23,13,commuter,federated_q,49,0.2259436291848001,-81.2132009734415
23,13,commuter,local_q,49,0.2259436291848001,-112.58919426390727
23,13,commuter,pooled_q,49,0.2259436291848001,-73.89733870812671
23,13,commuter,federated_q,50,0.2259436291848001,-77.7785917033435
23,13,commuter,local_q,50,0.2259436291848001,-81.57118416093893
23,13,commuter,pooled_q,50,0.2259436291848001,-72.90145461869298
23,13,commuter,federated_q,51,0.2259436291848001,-90.18286398041664
23,13,commuter,local_q,51,0.2259436291848001,-82.83860584943
23,13,commuter,pooled_q,51,0.2259436291848001,-82.86714963350508
23,13,mixed_use,federated_q,48,0.2259436291848001,-87.970211376254
23,13,mixed_use,local_q,48,0.2259436291848001,-84.40822538822592
23,13,mixed_use,pooled_q,48,0.2259436291848001,-73.86659267073735
23,13,mixed_use,federated_q,49,0.2259436291848001,-114.85166909831311
23,13,mixed_use,local_q,49,0.2259436291848001,-111.01306473508794
23,13,mixed_use,pooled_q,49,0.2259436291848001,-102.05252155260531
23,13,mixed_use,federated_q,50,0.2259436291848001,-110.32856798708494
23,13,mixed_use,local_q,50,0.2259436291848001,-125.26842148816857
23,13,mixed_use,pooled_q,50,0.2259436291848001,-108.46702900283154
23,13,mixed_use,federated_q,51,0.2259436291848001,-101.18217350937893
23,13,mixed_use,local_q,51,0.2259436291848001,-99.92247068151774
