seed,station,episode,scenario_seed,method,reward,cost_usd,delivered_kwh,unmet_kwh,demand_kwh,fulfillment,completion_rate,solar_fraction,peak_grid_kw
23,commuter,0,fedcharge-v1/23/evaluation/1/0,local_q,-69.08490548524182,3.811768046917122,15.906083157260968,20.29480514889642,36.20088830615739,0.43938378038517667,0.34545454545454546,0.06822929445829161,1.5
23,commuter,0,fedcharge-v1/23/evaluation/1/0,pooled_q,-78.12117875402177,3.4742930822481437,14.031333510571184,22.169554795586205,36.20088830615739,0.3875963869147543,0.2727272727272727,0.07734552318902531,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,fcfs,-64.38598714408437,4.09028930584125,17.474869757995833,19.442641899059737,36.91751165705557,0.47334906860267995,0.36363636363636365,0.06205331595888803,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,edf,-64.38598714408435,4.09028930584125,17.474869757995833,19.442641899059737,36.91751165705557,0.47334906860267995,0.23636363636363636,0.06205331595888803,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,shortest_remaining,-64.93140367207094,4.064547350863291,17.360638061402923,19.556873595652643,36.91751165705557,0.47025482710411787,0.509090909090909,0.06246162212460202,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,solar_only,-142.24817855605562,0.0,1.0843736144333327,35.83313804262224,36.91751165705557,0.029372879312847464,0.0,1.0,0.0
23,commuter,1,fedcharge-v1/23/evaluation/1/1,federated_q,-68.2973842422645,3.8027893058412503,16.635090338359802,20.282421318695764,36.91751165705557,0.45060161402239446,0.43636363636363634,0.06129177383823188,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,local_q,-64.38598714408435,4.09028930584125,17.474869757995833,19.442641899059737,36.91751165705557,0.47334906860267995,0.4,0.06205331595888803,1.5
23,commuter,1,fedcharge-v1/23/evaluation/1/1,pooled_q,-75.08098714408438,3.5352893058412502,15.224869757995831,21.692641899059737,36.91751165705557,0.4124023823552067,0.32727272727272727,0.07122383519004089,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,fcfs,-63.75000730862175,4.087341831345813,18.618447979750652,19.57027836425664,38.1887263440073,0.48753780924857476,0.2909090909090909,0.12054316755816903,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,edf,-63.75000730862173,4.087341831345813,18.618447979750652,19.57027836425664,38.1887263440073,0.48753780924857476,0.2727272727272727,0.12054316755816903,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,shortest_remaining,-63.75000730862174,4.087341831345813,18.618447979750652,19.570278364256644,38.1887263440073,0.48753780924857476,0.4727272727272727,0.12054316755816903,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,solar_only,-141.33572227537778,0.0,2.2838366201302875,35.90488972387701,38.1887263440073,0.05980394841025314,0.03636363636363636,1.0,0.0
23,commuter,2,fedcharge-v1/23/evaluation/1/2,federated_q,-72.66669703511562,3.6794084762545576,16.753523363433626,21.43520298057367,38.1887263440073,0.43870338100612366,0.3090909090909091,0.13304854031786456,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,local_q,-63.75000730862174,4.087341831345813,18.618447979750652,19.57027836425664,38.1887263440073,0.48753780924857476,0.36363636363636365,0.12054316755816903,1.5
23,commuter,2,fedcharge-v1/23/evaluation/1/2,pooled_q,-70.90500730862175,3.742341831345813,17.118447979750652,21.070278364256644,38.1887263440073,0.4482592015650434,0.2909090909090909,0.13110573441885282,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,fcfs,-71.24896845032532,4.055547898122531,17.688891655986808,21.2205780520474,38.90946970803421,0.4546166213191624,0.3090909090909091,0.08431298930925943,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,edf,-71.02716405805303,4.063831049701164,17.734909164756996,21.174560543277213,38.90946970803421,0.45579930278759384,0.2909090909090909,0.08409421887807562,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,shortest_remaining,-71.24896845032534,4.055547898122531,17.688891655986808,21.2205780520474,38.90946970803421,0.4546166213191624,0.509090909090909,0.08431298930925943,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,solar_only,-147.03271265030963,0.0,1.7210332363654415,37.18843647166877,38.90946970803421,0.044231731999423124,0.03636363636363636,1.0,0.0
23,commuter,3,fedcharge-v1/23/evaluation/1/3,federated_q,-72.92247472064275,3.921331049701164,17.32734703223905,21.58212267579516,38.90946970803421,0.44532467705827455,0.38181818181818183,0.08419299260594355,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,local_q,-70.99323847101178,4.029905462659903,17.734909164756996,21.174560543277217,38.90946970803421,0.45579930278759384,0.41818181818181815,0.09472159124359662,1.5
23,commuter,3,fedcharge-v1/23/evaluation/1/3,pooled_q,-80.12258804260509,3.640397908114631,15.831137739529277,23.078331968504934,38.90946970803421,0.40687107427373626,0.36363636363636365,0.09420695831354756,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,fcfs,-88.71771417912568,3.7277870805713684,15.460449993357257,25.112594272977894,40.57304426633515,0.38105225459222747,0.2909090909090909,0.07010501646199108,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,edf,-88.7177141791257,3.7277870805713684,15.460449993357257,25.112594272977894,40.57304426633515,0.38105225459222747,0.14545454545454545,0.07010501646199108,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,shortest_remaining,-88.7177141791257,3.7277870805713684,15.460449993357257,25.112594272977894,40.57304426633515,0.38105225459222747,0.4,0.07010501646199108,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,solar_only,-156.8729015588701,0.0,1.0838551012941002,39.489189165041054,40.57304426633515,0.026713674581066917,0.01818181818181818,1.0,0.0
23,commuter,4,fedcharge-v1/23/evaluation/1/4,federated_q,-94.52428190380874,3.3002870805713687,14.213636448420644,26.35940781791451,40.57304426633515,0.35032215860159616,0.32727272727272727,0.06768440714300002,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,local_q,-88.7177141791257,3.7277870805713684,15.460449993357257,25.112594272977894,40.57304426633515,0.38105225459222747,0.2545454545454545,0.07010501646199108,1.5
23,commuter,4,fedcharge-v1/23/evaluation/1/4,pooled_q,-97.5302141791257,3.1652870805713684,13.585449993357257,26.987594272977894,40.57304426633515,0.33483930621961167,0.23636363636363636,0.07978058156513491,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,fcfs,-86.01312114499414,3.8081139560297537,15.425221835005297,24.407557255992423,39.832779090997725,0.387249451005326,0.21818181818181817,0.039050752732898084,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,edf,-86.01312114499416,3.8081139560297537,15.425221835005297,24.407557255992423,39.832779090997725,0.387249451005326,0.14545454545454545,0.039050752732898084,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,shortest_remaining,-86.07362531535729,3.8031374225366807,15.412125694234055,24.42065339676367,39.832779090997725,0.38692067302221506,0.38181818181818183,0.039083935316868594,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,solar_only,-156.31928374534644,0.0,0.6023665237288923,39.23041256726883,39.832779090997725,0.015122382557159517,0.0,1.0,0.0
23,commuter,5,fedcharge-v1/23/evaluation/1/5,federated_q,-89.47812114499415,3.5231139560297535,14.675221835005297,25.157557255992423,39.832779090997725,0.36842073713912477,0.23636363636363636,0.04104650209048611,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,local_q,-86.01312114499414,3.8081139560297537,15.425221835005297,24.407557255992423,39.832779090997725,0.387249451005326,0.2,0.039050752732898084,1.5
23,commuter,5,fedcharge-v1/23/evaluation/1/5,pooled_q,-93.16812114499415,3.4631139560297535,13.925221835005297,25.907557255992423,39.832779090997725,0.3495920232729235,0.18181818181818182,0.04325723000079325,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,fcfs,-82.89720901705411,3.8214121524798257,15.916547735981771,23.748086150139013,39.66463388612078,0.4012780700731791,0.23636363636363636,0.06407253460075728,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,edf,-82.89720901705411,3.8214121524798257,15.916547735981771,23.748086150139013,39.66463388612078,0.4012780700731791,0.2,0.06407253460075728,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,shortest_remaining,-83.10304386372948,3.809445353162992,15.872987406783327,23.79164647933746,39.66463388612078,0.4001798542337614,0.45454545454545453,0.0642483692201809,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,solar_only,-153.55946776679167,0.0,1.019813555538297,38.64482033058249,39.66463388612078,0.025710903029288877,0.01818181818181818,1.0,0.0
23,commuter,6,fedcharge-v1/23/evaluation/1/6,federated_q,-84.865368466705,3.6789121524798256,15.494415846051595,24.17021804006919,39.66463388612078,0.39063554426184455,0.34545454545454546,0.06277627212748307,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,local_q,-82.89720901705411,3.8214121524798257,15.916547735981771,23.748086150139013,39.66463388612078,0.4012780700731791,0.3090909090909091,0.06407253460075728,1.5
23,commuter,6,fedcharge-v1/23/evaluation/1/6,pooled_q,-93.74220901705412,3.416412152479826,13.666547735981771,25.998086150139013,39.66463388612078,0.3445524740054109,0.21818181818181817,0.07462115343535483,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,fcfs,-76.86238269805708,3.936177659122773,17.32643082619345,22.56315896628194,39.88958979247539,0.43435971430976805,0.2727272727272727,0.10343217917820424,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,edf,-76.86238269805708,3.936177659122773,17.32643082619345,22.563158966281936,39.88958979247539,0.43435971430976805,0.2,0.10343217917820424,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,shortest_remaining,-77.41363269805707,3.924927659122773,17.21393082619345,22.67565896628194,39.88958979247539,0.43153942960427777,0.45454545454545453,0.10410815030153663,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,solar_only,-150.59780668123355,0.0,1.7921104977336024,38.09747929474179,39.88958979247539,0.044926771798281535,0.0,1.0,0.0
23,commuter,7,fedcharge-v1/23/evaluation/1/7,federated_q,-80.75697667458843,3.723110087717113,16.50489851660605,23.38469127586934,39.88958979247539,0.4137645586849195,0.34545454545454546,0.1059522638604922,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,local_q,-80.37031138800877,3.86578149062566,16.61076585450369,23.278823937971698,39.88958979247539,0.4164185678749967,0.32727272727272727,0.08834844605493677,1.5
23,commuter,7,fedcharge-v1/23/evaluation/1/7,pooled_q,-80.4446258161929,3.7227031169384417,16.56728729412942,23.32230249834597,39.88958979247539,0.4153285952630831,0.2909090909090909,0.10817163159647944,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,fcfs,-75.33523562847991,3.8621534090491028,16.882213802170664,22.088824005400365,38.97103780757104,0.4331989793428313,0.2727272727272727,0.10420074808122878,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,edf,-75.7935967321338,3.8220801417152632,16.782526927973112,22.188510879597917,38.97103780757104,0.4306410060425107,0.2,0.10481969223128705,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,shortest_remaining,-75.96893008097817,3.81760711209037,16.746565652279262,22.224472155291767,38.97103780757104,0.42971823678315924,0.43636363636363634,0.10504478016446342,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,solar_only,-147.088454693017,0.0,1.759139307453429,37.211898500117606,38.97103780757104,0.0451396577155478,0.03636363636363636,1.0,0.0
23,commuter,8,fedcharge-v1/23/evaluation/1/8,federated_q,-77.37110608630205,3.7196534090491027,16.44653971060624,22.524498096964795,38.97103780757104,0.4220195467160773,0.36363636363636365,0.10327188854161672,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,local_q,-75.86751149987239,3.8160005720744294,16.766528060497237,22.204509747073796,38.97103780757104,0.43023047380175095,0.2545454545454545,0.10491971272204217,1.5
23,commuter,8,fedcharge-v1/23/evaluation/1/8,pooled_q,-84.29773562847988,3.4496534090491027,15.007213802170666,23.963824005400365,38.97103780757104,0.38508632683256805,0.21818181818181817,0.11721958057257666,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,fcfs,-73.94833985060747,3.890502254955692,16.151027202657538,21.552216199577327,37.70324340223487,0.4283723559363644,0.32727272727272727,0.05389496956745484,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,edf,-73.94833985060747,3.890502254955692,16.151027202657538,21.552216199577327,37.70324340223487,0.4283723559363644,0.2,0.05389496956745484,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,shortest_remaining,-73.94833985060745,3.890502254955692,16.151027202657538,21.552216199577327,37.70324340223487,0.4283723559363644,0.45454545454545453,0.05389496956745484,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,solar_only,-146.46067801108765,0.0,0.8704591195703633,36.832784282664505,37.70324340223487,0.023087115086729292,0.0,1.0,0.0
23,commuter,9,fedcharge-v1/23/evaluation/1/9,federated_q,-81.03609283968497,3.4080448571952693,14.636985125289954,23.066258276944914,37.70324340223487,0.3882155433986441,0.38181818181818183,0.05374986118488551,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,local_q,-75.64338245284704,3.8355448571952695,15.801027202657538,21.902216199577328,37.70324340223487,0.41908933494355366,0.34545454545454546,0.05226103249023384,1.5
23,commuter,9,fedcharge-v1/23/evaluation/1/9,pooled_q,-79.17964403732768,3.4602218240133373,15.018710279125026,22.68453312310984,37.70324340223487,0.39834000801731523,0.34545454545454546,0.05795831355640714,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,fcfs,-65.38660500033538,3.7841485296410404,16.279966850188703,19.470605830220766,35.75057268040947,0.4553763934279511,0.36363636363636365,0.09768157461628596,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,edf,-65.3866050003354,3.7841485296410404,16.279966850188703,19.470605830220766,35.75057268040947,0.4553763934279511,0.2,0.09768157461628596,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,shortest_remaining,-66.8395469292986,3.7494074676369027,15.982430251995234,19.768142428414233,35.75057268040947,0.4470538247000797,0.4727272727272727,0.09950006172739868,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,solar_only,-135.05102673850106,0.0,1.5902527966273698,34.1603198837821,35.75057268040947,0.0444818831531276,0.03636363636363636,1.0,0.0
23,commuter,10,fedcharge-v1/23/evaluation/1/10,federated_q,-73.91419269824033,3.198645334440243,14.457348671567559,21.29322400884191,35.75057268040947,0.4043948834276959,0.36363636363636365,0.09840438951383057,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,local_q,-66.20467839285217,3.7653086298149074,16.11258419172012,19.63798848868935,35.75057268040947,0.45069443602366305,0.32727272727272727,0.0986963219372696,1.5
23,commuter,10,fedcharge-v1/23/evaluation/1/10,pooled_q,-81.40807795771562,2.875547040714913,12.89395196092743,22.856620719482038,35.75057268040947,0.36066420742941085,0.2727272727272727,0.12333323417415516,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,fcfs,-73.01686083632782,3.9177271847448396,17.076014683712568,21.543787083823883,38.61980176753646,0.44215697394041387,0.3090909090909091,0.09771316168872761,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,edf,-72.28946554259824,3.94034382355783,17.22601707022108,21.393784697315372,38.61980176753646,0.4460410536001547,0.2,0.09686228551770956,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,shortest_remaining,-72.74835365236714,3.923206923193017,17.13081206819434,21.488989699342113,38.61980176753646,0.4435758674088893,0.4909090909090909,0.09740060057553157,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,solar_only,-146.13645015120235,0.0,1.668551383788693,36.95125038374776,38.61980176753646,0.04320455588643818,0.03636363636363636,1.0,0.0
23,commuter,11,fedcharge-v1/23/evaluation/1/11,federated_q,-82.45638570534022,3.214751842395337,15.047514641440184,23.572287126096267,38.61980176753646,0.38963210458757513,0.32727272727272727,0.09554947896370376,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,local_q,-72.40006170583257,3.9362136763831037,17.203071808139267,21.416729959397184,38.61980176753646,0.4454469215479001,0.2909090909090909,0.09699147933564128,1.5
23,commuter,11,fedcharge-v1/23/evaluation/1/11,pooled_q,-83.1541242482767,3.145605531644527,14.89413767070273,23.72566409683372,38.61980176753646,0.38566064529162447,0.2545454545454545,0.11202739095602626,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,fcfs,-64.89800022113204,4.818071506690162,24.704769558841985,21.19617456832096,45.900944127162944,0.5382192028643342,0.38461538461538464,0.23201278903417383,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,edf,-63.4464259007088,4.874244350559872,25.006318991700567,20.894625135462377,45.900944127162944,0.5447887721530003,0.2923076923076923,0.22921496321373167,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,shortest_remaining,-75.43764686561589,4.015033359956296,22.436232600598434,23.46471152656451,45.900944127162944,0.48879675630291175,0.5076923076923077,0.25547170016594506,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,solar_only,-154.9446640696844,0.0,5.731822487793485,40.16912163936946,45.900944127162944,0.12487373836830398,0.046153846153846156,1.0,0.0
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,federated_q,-97.40401298424035,3.394758633678872,17.91890443161806,27.982039695544884,45.900944127162944,0.39038204490905304,0.2153846153846154,0.31987572173662776,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,local_q,-124.88276347613916,3.3419114393680176,12.412584894376128,33.48835923278682,45.900944127162944,0.2704211238006038,0.1076923076923077,0.133014116096771,1.5
23,mixed_use,0,fedcharge-v1/23/evaluation/2/0,pooled_q,-68.58504850123465,4.1043581425475955,23.824617229992942,22.076326897170002,45.900944127162944,0.5190441652788177,0.36923076923076925,0.24058403257692895,1.5
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,fcfs,-76.38332344532647,4.522559756316337,22.524449335932918,23.596303256235764,46.120752592168685,0.4883799172816962,0.3384615384615385,0.21674455993258568,1.5000000000000002
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,edf,-76.59941068791076,4.514490108253023,22.479617957803395,23.641134634365283,46.120752592168685,0.4874078737739514,0.24615384615384617,0.21717681626995292,1.5
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,shortest_remaining,-81.28890012494821,4.178718604779895,21.474565769701275,24.646186822467406,46.120752592168685,0.465616117750595,0.47692307692307695,0.22734112118479938,1.5000000000000002
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,solar_only,-160.07275107347172,0.0,4.882051859040602,41.23870073312808,46.120752592168685,0.10585369025113384,0.046153846153846156,1.0,0.0
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,federated_q,-120.03449000348292,2.6491759429412,13.419539261626598,32.70121333054208,46.120752592168685,0.2909653140375085,0.15384615384615385,0.3638017493641464,1.5
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,local_q,-135.1892936791471,2.9923339640996174,10.457210130725443,35.663542461443235,46.120752592168685,0.22673546165205205,0.015384615384615385,0.12585259725921058,1.5
23,mixed_use,1,fedcharge-v1/23/evaluation/2/1,pooled_q,-83.18729641523025,3.840046242917441,21.027152039272384,25.093600552896298,46.120752592168685,0.4559151977681041,0.3384615384615385,0.23217846382250912,1.5000000000000002
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,fcfs,-68.9605994469376,5.071943454278994,24.429839918470936,22.079623977782386,46.50946389625333,0.5252659968939984,0.3230769230769231,0.1668810741856036,1.5
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,edf,-67.61913054190076,5.122039803429748,24.708152969308458,21.801310926944865,46.50946389625333,0.5312500059003878,0.23076923076923078,0.16500132295768583,1.5000000000000002
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,shortest_remaining,-77.51760737658253,4.628014377294954,22.629652517145146,23.87981137910818,46.50946389625333,0.4865601669291253,0.5076923076923077,0.1801564528968335,1.5000000000000002
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,solar_only,-165.65346594612942,0.0,4.076877927776769,42.43258596847656,46.50946389625333,0.0876569537948424,0.015384615384615385,1.0,0.0
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,federated_q,-104.78871560038824,3.6550683497022636,16.98084166686546,29.528622229387864,46.50946389625333,0.36510508280086595,0.12307692307692308,0.24008691723048914,1.5000000000000002
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,local_q,-110.65931653585578,3.921508322196744,15.860009474270857,30.64945442198247,46.50946389625333,0.34100606942382955,0.09230769230769231,0.12002523999965511,1.5
23,mixed_use,2,fedcharge-v1/23/evaluation/2/2,pooled_q,-75.5118542913653,4.429514789401802,22.991103216609957,23.518360679643365,46.50946389625333,0.4943317185486211,0.3076923076923077,0.17732415401586393,1.5000000000000002
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,fcfs,-80.45369303269752,4.378150363253838,21.92058173530585,24.49903110118738,46.41961283649323,0.47222672477941846,0.36923076923076925,0.21299439480883203,1.5000000000000002
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,edf,-79.98799903208638,4.391910499067211,22.01647256259075,24.40314027390248,46.41961283649323,0.4742924642680838,0.27692307692307694,0.2120667162868889,1.5
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,shortest_remaining,-85.67758531031085,3.9798251842856747,20.79613824398955,25.62347459250368,46.41961283649323,0.4480032678695774,0.5384615384615384,0.22451096380446586,1.5
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,solar_only,-162.30534858624605,0.0,4.674620551945374,41.744992284547855,46.41961283649323,0.10070356615017641,0.046153846153846156,1.0,0.0
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,federated_q,-117.29250021287947,2.928256928000249,14.26284161221874,32.15677122427449,46.41961283649323,0.307258952427235,0.2,0.32735139094366617,1.5000000000000002
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,local_q,-127.62123477871035,3.1218283010786116,12.235808973668242,34.18380386282499,46.41961283649323,0.26359136205567274,0.13846153846153847,0.158903237773528,1.5
23,mixed_use,3,fedcharge-v1/23/evaluation/2/3,pooled_q,-82.91468019416183,4.0942633107673885,21.37160689251569,25.04800594397754,46.41961283649323,0.4604003692963633,0.35384615384615387,0.21846560551345676,1.5000000000000002
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,fcfs,-82.27068637929217,4.925655020734682,22.8057607698375,25.03769803209875,47.84345880193625,0.4766745829194636,0.35384615384615387,0.14940899257344628,1.5
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,edf,-81.89048165520315,4.931746752607114,22.883020061029793,24.960438740906458,47.84345880193625,0.4782894179068781,0.26153846153846155,0.1489045472321761,1.5
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,shortest_remaining,-94.26598417153998,4.1907964973643,20.259729506713864,27.58372929522239,47.84345880193625,0.42345871335485347,0.49230769230769234,0.1681851547111363,1.5
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,solar_only,-174.33690650028282,0.0,3.407385741492444,44.43607306044381,47.84345880193625,0.07121946921936474,0.046153846153846156,1.0,0.0
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,federated_q,-118.95229542232964,3.5622810023912233,15.196764157561311,32.64669464437494,47.84345880193625,0.31763514883974675,0.2,0.22421784704719938,1.5
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,local_q,-114.84480940594747,4.002549859258902,16.106315132211282,31.73714366972497,47.84345880193625,0.33664612750697387,0.23076923076923078,0.11781311805254403,1.5
23,mixed_use,4,fedcharge-v1/23/evaluation/2/4,pooled_q,-86.76749850128704,4.514140314371616,21.82409540416592,26.01936339777033,47.84345880193625,0.45615630538991647,0.36923076923076925,0.15612952923776263,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,fcfs,-79.15433239554844,4.313255501940381,20.24654165916621,23.77190463819357,44.01844629735978,0.4599558449290518,0.35384615384615387,0.1545479417121931,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,edf,-78.72896840903834,4.334327186083911,20.335828793296933,23.682617504062843,44.01844629735978,0.4619842476020484,0.24615384615384617,0.15386937862329494,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,shortest_remaining,-80.78550662003613,4.1926929790342005,19.89619430968743,24.122251987672346,44.01844629735978,0.4519967418950178,0.46153846153846156,0.15726933962897482,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,solar_only,-160.42847848836757,0.0,3.129061340214309,40.88938495714547,44.01844629735978,0.07108522911227763,0.03076923076923077,1.0,0.0
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,federated_q,-114.3054771033745,2.754345877604623,12.904530792733844,31.113915504625933,44.01844629735978,0.293161887304229,0.2,0.22949678948621166,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,local_q,-103.6492891716211,3.606957377871432,15.206290679137883,28.812155618221894,44.01844629735978,0.3454526899112737,0.16923076923076924,0.13418568986142526,1.5
23,mixed_use,5,fedcharge-v1/23/evaluation/2/5,pooled_q,-86.87951611817917,3.6746594293110175,18.57378570011419,25.444660597245587,44.01844629735978,0.42195459545850084,0.3384615384615385,0.16846653615665824,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,fcfs,-93.81021988398265,4.3751887873227355,20.647630327509713,27.520665356042407,48.168295683552124,0.4286560285038317,0.3230769230769231,0.17929151219340578,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,edf,-91.02046040347932,4.563489726388189,21.24324241142347,26.92505327212865,48.168295683552124,0.4410212591075198,0.18461538461538463,0.1742645869652618,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,shortest_remaining,-98.40099132984473,4.118202538174503,19.67807878850765,28.490216895044473,48.168295683552124,0.4085276115597975,0.46153846153846156,0.18812531977418673,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,solar_only,-174.1634584110603,0.0,3.7019448646296427,44.46635081892248,48.168295683552124,0.07685438756127164,0.03076923076923077,1.0,0.0
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,federated_q,-128.77364450685084,3.0364090504009797,13.387189455551722,34.7811062280004,48.168295683552124,0.2779253296296926,0.15384615384615385,0.2765289067523005,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,local_q,-126.1886175766759,3.582022056986569,14.01331744290383,34.15497824064829,48.168295683552124,0.2909240869755106,0.1076923076923077,0.13659855169367754,1.5
23,mixed_use,6,fedcharge-v1/23/evaluation/2/6,pooled_q,-97.33207217535691,3.987018747355417,19.865625861241405,28.30266982231072,48.168295683552124,0.4124211907299194,0.3076923076923077,0.18634926936041207,1.5
23,mixed_use,7,fedcharge-v1/23/evaluation/2/7,fcfs,-65.05389605969185,4.515274271981219,22.799865377347864,20.834621791264627,43.634487168612495,0.5225193844778,0.38461538461538464,0.2491977423295256,1.5
23,mixed_use,7,fedcharge-v1/23/evaluation/2/7,edf,-63.461560622293355,4.592892607817677,23.133856131994857,20.500631036617634,43.634487168612495,0.5301736684242662,0.2,0.24559999617159664,1.5
23,mixed_use,7,fedcharge-v1/23/evaluation/2/7,shortest_remaining,-71.14695892174767,4.174661965929342,21.51313034372633,22.12135682488616,43.634487168612495,0.49303043852893785,0.49230769230769234,0.26410266133627075,1.5
23,mixed_use,7,fedcharge-v1/23/evaluation/2/7,solar_only,-146.12957378718897,0.0,5.681674977452205,37.952812191160284,43.634487168612495,0.1302106509352811,0.015384615384615385,1.0,0.0
